fecha,entidad,municipio,enfrentamientos,mil_mu,civ_mu,vic_mu,mil_her,civ_her,vic_her,civ_det,year,month,day
22-Feb-11,NUEVO LEON,GUADALUPE,1,0,2,0,2,0,0,0,2011,2,22
24-Feb-11,NUEVO LEON,CADEREYTA DE JIMENEZ,1,0,3,0,0,0,0,0,2011,2,24
24-Feb-11,NUEVO LEON,CADEREYTA DE JIMENEZ,1,0,1,0,0,0,0,0,2011,2,24
24-Feb-11,SAN LUIS POTOSI,SAN VICENTE TANCUAYALAB,1,0,1,0,0,0,0,3,2011,2,24
24-Feb-11,MICHOACAN,TANGAMANDAPIO,1,0,2,0,0,0,0,0,2011,2,24
26-Feb-11,DURANGO,CANATLAN,1,0,0,0,0,0,0,0,2011,2,26
27-Feb-11,TAMAULIPAS,MIGUEL ALEMAN,1,0,1,0,0,0,0,0,2011,2,27
27-Feb-11,NUEVO LEON,CADEREYTA DE JIMENEZ,1,0,1,0,0,0,0,2,2011,2,27
27-Feb-11,NAYARIT,TEPIC,1,0,4,0,0,0,0,0,2011,2,27
27-Feb-11,GUERRERO,METLATONOC,1,0,0,0,1,0,0,0,2011,2,27
27-Feb-11,NUEVO LEON,SANTA CATARINA,1,0,3,0,0,0,0,0,2011,2,27
28-Feb-11,VERACRUZ,EL HIGO,1,0,0,0,0,0,0,5,2011,2,28
1-Mar-11,NUEVO LEON,JUÁREZ,1,0,2,0,0,0,0,0,2011,3,1
1-Mar-11,NUEVO LEON,MONTERREY,1,0,1,0,0,0,0,2,2011,3,1
1-Mar-11,NUEVO LEON,GUADALUPE,1,0,0,0,0,0,0,0,2011,3,1
1-Mar-11,TAMAULIPAS,NUEVO LAREDO,1,0,0,0,0,0,0,0,2011,3,1
2-Mar-11,NUEVO LEON,ALLENDE,1,0,1,0,0,0,0,0,2011,3,2
3-Mar-11,TAMAULIPAS,PADILLA,1,0,0,0,0,0,0,0,2011,3,3
3-Mar-11,TAMAULIPAS,GONZALEZ,1,0,1,0,0,0,0,0,2011,3,3
3-Mar-11,TAMAULIPAS,GONZALEZ,1,0,0,0,0,0,0,0,2011,3,3
4-Mar-11,TAMAULIPAS,VALLE HERMOSO,1,0,2,0,0,0,0,2,2011,3,4
4-Mar-11,TAMAULIPAS,VALLE HERMOSO,1,0,4,0,0,0,0,0,2011,3,4
4-Mar-11,TAMAULIPAS,MATAMOROS,1,0,0,0,0,0,0,0,2011,3,4
5-Mar-11,SINALOA,EL FUERTE,1,0,2,0,0,0,0,0,2011,3,5
5-Mar-11,TAMAULIPAS,RIO BRAVO,1,0,1,0,0,0,0,3,2011,3,5
6-Mar-11,COAHUILA,RAMOS ARIZPE,1,1,0,0,1,0,0,0,2011,3,6
6-Mar-11,TAMAULIPAS,MATAMOROS,1,0,3,1,0,0,0,0,2011,3,6
7-Mar-11,SINALOA,GUASAVE,1,0,0,0,1,0,0,0,2011,3,7
8-Mar-11,NUEVO LEON,ESCOBEDO,1,0,1,0,0,0,0,0,2011,3,8
8-Mar-11,BAJA CALIFORNIA,ENSENADA,1,0,0,0,2,0,0,4,2011,3,8
8-Mar-11,GUERRERO,BUENAVISTA DE CUELLAR,1,0,6,0,0,0,0,0,2011,3,8
8-Mar-11,NUEVO LEON,GUADALUPE,1,0,1,0,0,0,0,0,2011,3,8
9-Mar-11,TAMAULIPAS,REYNOSA,1,0,0,0,0,0,0,0,2011,3,9
9-Mar-11,TAMAULIPAS,SAN FERNANDO,1,0,1,0,0,0,0,0,2011,3,9
9-Mar-11,TAMAULIPAS,GONZALEZ,1,0,4,0,0,0,0,0,2011,3,9
10-Mar-11,GUERRERO,HUITZUCO,1,0,0,0,1,0,0,6,2011,3,10
10-Mar-11,NUEVO LEON,SAN NICOLAS DE LOS GARZA GARCÍA,1,0,3,0,0,0,0,0,2011,3,10
10-Mar-11,NUEVO LEON,MONTERREY,1,0,2,0,0,1,0,1,2011,3,10
11-Mar-11,TAMAULIPAS,SAN FERNANDO,1,0,10,0,0,0,0,8,2011,3,11
11-Mar-11,NUEVO LEON,SAN NICOLAS DE LOS GARZA GARCÍA,1,0,1,0,0,1,0,2,2011,3,11
11-Mar-11,TAMAULIPAS,TAMPICO,1,0,3,0,1,0,0,0,2011,3,11
12-Mar-11,NUEVO LEON,CHINA,1,0,4,0,0,0,0,2,2011,3,12
13-Mar-11,NUEVO LEON,GUADALUPE,1,0,0,0,0,1,0,1,2011,3,13
13-Mar-11,NUEVO LEON,EL CARMEN,1,0,0,0,1,0,0,0,2011,3,13
14-Mar-11,TAMAULIPAS,NUEVO LAREDO,1,0,1,0,0,0,0,2,2011,3,14
14-Mar-11,SINALOA,MAZATLAN,1,0,0,0,7,0,0,0,2011,3,14
15-Mar-11,COAHUILA,TORREON,1,0,0,0,0,0,0,3,2011,3,15
16-Mar-11,TAMAULIPAS,NUEVO LAREDO,1,0,1,0,0,0,0,0,2011,3,16
17-Mar-11,VERACRUZ,EL HIGO,1,0,2,0,1,0,0,0,2011,3,17
17-Mar-11,VERACRUZ,EL HIGO,1,0,5,0,0,0,0,1,2011,3,17
17-Mar-11,MICHOACAN,TACAMBARO,1,0,0,0,0,0,0,2,2011,3,17
17-Mar-11,TAMAULIPAS,NUEVA CIUDAD GUERRERO,1,0,3,0,0,0,0,0,2011,3,17
19-Mar-11,VERACRUZ,CATEMACO,1,0,0,0,0,1,0,5,2011,3,19
19-Mar-11,TAMAULIPAS,CD. VICTORIA,1,0,0,0,2,0,0,0,2011,3,19
19-Mar-11,COAHUILA,VIESCA,1,0,5,0,0,0,0,3,2011,3,19
19-Mar-11,MICHOACAN,LOS REYES SALGADO,1,0,0,0,0,0,0,0,2011,3,19
19-Mar-11,VERACRUZ,PÁNUCO,1,0,0,0,0,0,0,0,2011,3,19
20-Mar-11,COAHUILA,SALTILLO,1,0,3,0,0,0,0,0,2011,3,20
20-Mar-11,TAMAULIPAS,REYNOSA,1,0,0,0,0,0,0,1,2011,3,20
21-Mar-11,TAMAULIPAS,CD. VICTORIA,1,0,1,0,0,0,0,0,2011,3,21
22-Mar-11,TAMAULIPAS,GUEMEZ,1,0,0,0,0,0,0,2,2011,3,22
22-Mar-11,TAMAULIPAS,REYNOSA,1,0,1,0,1,0,0,0,2011,3,22
22-Mar-11,DURANGO,TAMAZULA,1,0,0,0,0,1,0,1,2011,3,22
23-Mar-11,NUEVO LEON,MONTERREY,1,0,1,0,1,0,0,0,2011,3,23
23-Mar-11,NUEVO LEON,APODACA,1,0,0,0,1,0,0,0,2011,3,23
23-Mar-11,NUEVO LEON,APODACA,1,0,3,0,0,0,0,0,2011,3,23
23-Mar-11,TAMAULIPAS,VALLE HERMOSO,1,0,13,0,0,0,0,0,2011,3,23
23-Mar-11,SINALOA,SINALOA DE LEYVA,1,0,2,0,0,0,0,0,2011,3,23
23-Mar-11,SAN LUIS POTOSI,CHARCAS,1,0,0,0,0,0,0,4,2011,3,23
23-Mar-11,COAHUILA,SAN BUENAVENTURA,1,0,0,0,0,0,0,0,2011,3,23
24-Mar-11,NUEVO LEON,GRAL. ZUAZUA,1,0,1,0,0,0,0,0,2011,3,24
24-Mar-11,COAHUILA,SALTILLO,1,0,2,0,0,0,0,2,2011,3,24
24-Mar-11,MICHOACAN,COALCOMAN,1,0,1,0,0,0,0,2,2011,3,24
25-Mar-11,ZACATECAS,RIO GRANDE,1,0,1,0,0,0,0,1,2011,3,25
25-Mar-11,GUERRERO,TLACOACHISTLAHUACA,1,0,1,0,0,0,0,0,2011,3,25
25-Mar-11,NUEVO LEON,LINARES,1,0,1,0,0,0,0,0,2011,3,25
25-Mar-11,SINALOA,MAZATLAN,1,0,1,0,0,0,0,0,2011,3,25
25-Mar-11,COAHUILA,PIEDRAS NEGRAS,1,0,0,0,3,0,0,0,2011,3,25
25-Mar-11,TAMAULIPAS,NUEVO LAREDO,1,0,3,0,0,0,0,0,2011,3,25
25-Mar-11,SINALOA,AHOME,1,0,0,0,2,0,0,0,2011,3,25
26-Mar-11,CHIHUAHUA,CD. GUERRERO,1,0,0,0,0,0,0,0,2011,3,26
26-Mar-11,CHIHUAHUA,CD. GUERRERO,1,0,0,0,0,0,0,0,2011,3,26
26-Mar-11,CHIHUAHUA,CD. GUERRERO,1,0,0,0,0,0,0,0,2011,3,26
26-Mar-11,COAHUILA,RAMOS ARIZPE,1,0,2,0,0,0,0,0,2011,3,26
26-Mar-11,SINALOA,MOCORITO,1,0,0,0,0,0,0,3,2011,3,26
26-Mar-11,DURANGO,SAN JUAN DEL RÍO,1,0,0,0,0,0,0,2,2011,3,26
27-Mar-11,TAMAULIPAS,NUEVO LAREDO,1,0,4,0,0,0,0,0,2011,3,27
27-Mar-11,SINALOA,AHOME,1,0,1,0,0,1,0,0,2011,3,27
27-Mar-11,COAHUILA,ALLENDE,1,0,0,0,0,3,0,5,2011,3,27
27-Mar-11,SAN LUIS POTOSI,CHARCAS,1,0,0,0,1,2,0,2,2011,3,27
27-Mar-11,GUERRERO,AJUCHITLAN DEL PROGRESO,1,0,0,0,0,0,0,3,2011,3,27
27-Mar-11,CHIHUAHUA,GUADALUPE Y CALVO,1,0,0,0,0,1,0,3,2011,3,27
28-Mar-11,SONORA,SAN LUÍS RIO COLORADO,1,0,1,0,0,0,0,0,2011,3,28
29-Mar-11,GUERRERO,ARCELIA,1,2,0,0,2,0,0,0,2011,3,29
29-Mar-11,GUERRERO,SAN MIGUEL TOTOLAPAN,1,0,2,0,0,0,0,0,2011,3,29
29-Mar-11,NUEVO LEON,ESCOBEDO,1,0,3,0,2,0,0,0,2011,3,29
30-Mar-11,SINALOA,CULIACAN,1,0,1,0,0,0,0,2,2011,3,30
30-Mar-11,TAMAULIPAS,CD. VICTORIA,1,0,2,0,1,1,0,1,2011,3,30
30-Mar-11,CHIHUAHUA,HIDALGO DEL PARRAL,1,0,0,0,0,0,0,0,2011,3,30
30-Mar-11,TAMAULIPAS,CD. VICTORIA,1,0,1,0,0,0,0,3,2011,3,30
30-Mar-11,NUEVO LEON,GUADALUPE,1,0,4,0,0,0,0,0,2011,3,30
31-Mar-11,NUEVO LEON,LINARES,1,0,0,0,0,0,0,0,2011,3,31
1-Apr-11,TAMAULIPAS,SAN FERNANDO,1,0,0,0,0,0,0,9,2011,4,1
1-Apr-11,TAMAULIPAS,PADILLA,1,0,0,0,0,0,0,1,2011,4,1
2-Apr-11,SINALOA,CULIACAN,1,0,0,0,0,1,0,5,2011,4,2
2-Apr-11,NUEVO LEON,MONTERREY,1,0,0,0,0,1,0,1,2011,4,2
2-Apr-11,DURANGO,SANTIAGO PAPASQUIARO,1,0,3,0,0,0,0,0,2011,4,2
3-Apr-11,NUEVO LEON,GUADALUPE,1,0,2,0,0,0,0,0,2011,4,3
3-Apr-11,COAHUILA,CD. ACUÑA,1,0,1,0,0,0,0,0,2011,4,3
4-Apr-11,GUERRERO,ACAPULCO,1,1,2,0,9,2,0,9,2011,4,4
4-Apr-11,SINALOA,MAZATLAN,1,0,1,0,0,0,0,2,2011,4,4
4-Apr-11,SINALOA,MAZATLAN,1,0,0,0,0,0,0,3,2011,4,4
5-Apr-11,TAMAULIPAS,CD. MANTE,1,0,5,0,0,1,0,1,2011,4,5
5-Apr-11,TAMAULIPAS,CD. MIER,1,0,0,0,0,0,0,0,2011,4,5
6-Apr-11,TAMAULIPAS,CD. MADERO,1,0,1,0,0,0,0,0,2011,4,6
6-Apr-11,TAMAULIPAS,CD. MADERO,1,0,1,0,0,0,0,0,2011,4,6
6-Apr-11,NUEVO LEON,JUÁREZ,1,0,0,0,0,3,0,6,2011,4,6
7-Apr-11,TAMAULIPAS,TAMPICO,1,0,1,0,0,0,0,0,2011,4,7
7-Apr-11,TAMAULIPAS,SAN FERNANDO,1,0,4,0,0,0,0,0,2011,4,7
7-Apr-11,NUEVO LEON,CADEREYTA DE JIMENEZ,1,0,1,0,0,0,0,2,2011,4,7
7-Apr-11,NUEVO LEON,CADEREYTA DE JIMENEZ,1,0,2,0,0,0,0,0,2011,4,7
7-Apr-11,NUEVO LEON,GRAL. TERÁN,1,0,0,0,0,0,0,1,2011,4,7
8-Apr-11,NUEVO LEON,GUADALUPE,1,0,0,0,0,0,0,3,2011,4,8
8-Apr-11,TAMAULIPAS,NUEVA CIUDAD GUERRERO,1,0,0,0,0,1,0,1,2011,4,8
8-Apr-11,TAMAULIPAS,CD. MIER,1,0,1,0,0,0,0,0,2011,4,8
9-Apr-11,TAMAULIPAS,XICOTENCALT,1,0,2,0,0,0,0,0,2011,4,9
9-Apr-11,TAMAULIPAS,TAMPICO,1,0,0,0,5,1,0,1,2011,4,9
9-Apr-11,NUEVO LEON,CHINA,1,0,0,0,0,0,0,9,2011,4,9
9-Apr-11,TAMAULIPAS,NUEVO LAREDO,1,0,3,0,0,0,0,0,2011,4,9
9-Apr-11,GUERRERO,ARCELIA,1,0,1,0,0,0,0,0,2011,4,9
9-Apr-11,TAMAULIPAS,NUEVO LAREDO,1,0,1,0,0,0,0,0,2011,4,9
9-Apr-11,DURANGO,SÚCHIL,1,0,0,0,0,0,0,0,2011,4,9
10-Apr-11,TAMAULIPAS,CD. MIER,1,0,6,0,0,0,0,0,2011,4,10
11-Apr-11,NUEVO LEON,GUADALUPE,1,0,1,0,1,0,0,1,2011,4,11
11-Apr-11,NUEVO LEON,GRAL. TERÁN,1,0,0,0,0,0,0,0,2011,4,11
11-Apr-11,TAMAULIPAS,CD. MIER,1,0,1,0,0,0,0,0,2011,4,11
12-Apr-11,TAMAULIPAS,REYNOSA,1,0,0,0,0,0,0,0,2011,4,12
12-Apr-11,TAMAULIPAS,CD. MIER,1,0,2,0,0,0,0,0,2011,4,12
12-Apr-11,NUEVO LEON,SANTA CATARINA,1,0,5,0,0,0,0,0,2011,4,12
13-Apr-11,MORELOS,CUERNAVACA,1,0,0,0,0,0,0,4,2011,4,13
13-Apr-11,SINALOA,CULIACAN,1,0,1,0,0,2,0,2,2011,4,13
14-Apr-11,NUEVO LEON,GUADALUPE,1,0,1,0,0,0,0,0,2011,4,14
14-Apr-11,NUEVO LEON,GUADALUPE,1,0,0,0,0,0,0,0,2011,4,14
14-Apr-11,MICHOACAN,TANCITARO,1,0,0,0,0,0,0,1,2011,4,14
14-Apr-11,TAMAULIPAS,CD. MIER,1,0,0,0,0,0,0,0,2011,4,14
15-Apr-11,SINALOA,MAZATLAN,1,0,1,0,0,0,0,0,2011,4,15
15-Apr-11,NUEVO LEON,GRAL. TERÁN,1,0,3,0,0,0,0,0,2011,4,15
15-Apr-11,TAMAULIPAS,NUEVO LAREDO,1,0,4,0,0,0,0,0,2011,4,15
15-Apr-11,NUEVO LEON,LINARES,1,0,2,0,0,0,0,0,2011,4,15
15-Apr-11,GUERRERO,ACAPULCO,1,0,0,0,1,0,0,0,2011,4,15
16-Apr-11,COAHUILA,TORREON,1,0,0,0,0,0,0,0,2011,4,16
17-Apr-11,SINALOA,CULIACAN,1,0,0,0,0,1,0,3,2011,4,17
17-Apr-11,NUEVO LEON,MONTERREY,1,0,2,0,4,0,0,0,2011,4,17
17-Apr-11,GUERRERO,COYUCA DE CATALAN,1,0,0,0,0,0,0,0,2011,4,17
17-Apr-11,TAMAULIPAS,CD. MIER,1,0,1,0,0,0,0,0,2011,4,17
18-Apr-11,NUEVO LEON,MONTERREY,1,0,1,0,2,0,0,0,2011,4,18
18-Apr-11,VERACRUZ,VERACRUZ,1,0,4,0,0,0,0,0,2011,4,18
19-Apr-11,TAMAULIPAS,NUEVO LAREDO,1,0,2,0,0,0,0,1,2011,4,19
19-Apr-11,JALISCO,QUITUPÁN,1,0,2,0,1,0,0,0,2011,4,19
20-Apr-11,TAMAULIPAS,CAMARGO,1,0,0,0,1,0,0,0,2011,4,20
20-Apr-11,GUERRERO,ACAPULCO,1,0,0,0,0,1,0,3,2011,4,20
21-Apr-11,TAMAULIPAS,CD. MIER,1,1,0,0,0,0,0,0,2011,4,21
21-Apr-11,TAMAULIPAS,MIGUEL ALEMAN,1,0,1,0,0,0,0,8,2011,4,21
21-Apr-11,NUEVO LEON,AGUALEGUAS,1,0,0,0,0,0,0,0,2011,4,21
21-Apr-11,NUEVO LEON,MONTERREY,1,0,0,0,0,0,0,1,2011,4,21
21-Apr-11,TAMAULIPAS,NUEVO LAREDO,1,0,6,0,0,0,0,0,2011,4,21
22-Apr-11,TAMAULIPAS,TAMPICO,1,0,5,0,0,0,0,0,2011,4,22
22-Apr-11,NUEVO LEON,GRAL. BRAVO,1,0,0,0,0,1,0,1,2011,4,22
23-Apr-11,BAJA CALIFORNIA SUR,LA PAZ,1,0,0,0,0,0,0,2,2011,4,23
24-Apr-11,TAMAULIPAS,CD. MIER,1,0,0,0,0,0,0,0,2011,4,24
24-Apr-11,MICHOACAN,VENUSTIANO CARRANZA,1,0,1,0,0,0,0,7,2011,4,24
24-Apr-11,TAMAULIPAS,CD. MIER,1,0,0,0,0,0,0,0,2011,4,24
24-Apr-11,TAMAULIPAS,CD. MIER,1,0,0,0,0,0,0,0,2011,4,24
24-Apr-11,TAMAULIPAS,TAMPICO,1,0,0,0,0,0,0,0,2011,4,24
24-Apr-11,TAMAULIPAS,CD. MIER,1,0,0,0,0,0,0,0,2011,4,24
24-Apr-11,TAMAULIPAS,NUEVO LAREDO,1,0,1,0,0,0,0,0,2011,4,24
25-Apr-11,TAMAULIPAS,ALTAMIRA,1,0,3,0,2,0,0,0,2011,4,25
25-Apr-11,GUERRERO,ZIHUATANEJO DE JOSE AZUETA,1,0,4,0,0,0,0,0,2011,4,25
25-Apr-11,TAMAULIPAS,ALTAMIRA,1,0,0,0,0,0,0,2,2011,4,25
26-Apr-11,NUEVO LEON,GUADALUPE,1,0,0,0,0,0,0,0,2011,4,26
26-Apr-11,TAMAULIPAS,CD. MIER,1,0,2,0,0,0,0,0,2011,4,26
26-Apr-11,TAMAULIPAS,CD. MIER,1,0,0,0,0,0,0,0,2011,4,26
26-Apr-11,VERACRUZ,OZULUAMA,1,0,0,0,0,0,0,1,2011,4,26
26-Apr-11,TAMAULIPAS,CD. VICTORIA,1,0,0,0,0,0,0,0,2011,4,26
27-Apr-11,NUEVO LEON,JUÁREZ,1,0,4,0,0,0,0,0,2011,4,27
27-Apr-11,TAMAULIPAS,NUEVO LAREDO,1,0,2,0,0,0,0,0,2011,4,27
28-Apr-11,NUEVO LEON,ALDAMA,1,0,0,0,2,0,0,0,2011,4,28
28-Apr-11,NUEVO LEON,ALDAMA,1,0,6,0,1,0,0,0,2011,4,28
28-Apr-11,TAMAULIPAS,MIGUEL ALEMAN,1,0,0,0,0,0,0,0,2011,4,28
29-Apr-11,NUEVO LEON,GUADALUPE,1,0,0,0,0,0,0,0,2011,4,29
29-Apr-11,GUERRERO,COYUCA DE CATALAN,1,1,0,0,0,0,0,0,2011,4,29
29-Apr-11,TAMAULIPAS,NUEVA CIUDAD GUERRERO,1,0,0,0,0,0,0,0,2011,4,29
29-Apr-11,TAMAULIPAS,NUEVO LAREDO,1,0,4,0,0,0,0,0,2011,4,29
30-Apr-11,NUEVO LEON,PESQUERÍA,1,0,0,0,0,0,0,4,2011,4,30
1-May-11,TAMAULIPAS,NUEVO LAREDO,1,0,2,1,0,0,1,0,2011,5,1
1-May-11,NUEVO LEON,APODACA,1,0,2,0,0,0,0,0,2011,5,1
2-May-11,COAHUILA,TORREON,1,0,4,0,0,0,0,0,2011,5,2
2-May-11,TAMAULIPAS,GUSTAVO DÍAZ ORDAZ,1,0,0,0,0,0,0,0,2011,5,2
3-May-11,SINALOA,SAN IGNACIO,1,0,1,0,0,0,0,0,2011,5,3
3-May-11,MICHOACAN,TANCITARO,1,0,1,0,0,0,0,0,2011,5,3
3-May-11,TAMAULIPAS,MIGUEL ALEMAN,1,0,1,0,0,0,0,7,2011,5,3
3-May-11,TAMAULIPAS,CD. MIER,1,0,0,0,0,0,0,1,2011,5,3
4-May-11,NUEVO LEON,LINARES,1,0,3,0,1,0,0,0,2011,5,4
4-May-11,NUEVO LEON,GRAL. TREVIÑO,1,0,2,0,0,0,0,0,2011,5,4
4-May-11,TAMAULIPAS,CD. MIER,1,0,0,0,0,0,0,0,2011,5,4
5-May-11,TAMAULIPAS,MATAMOROS,1,0,3,0,1,0,0,0,2011,5,5
5-May-11,MICHOACAN,YURECUARO,1,0,1,0,0,0,0,1,2011,5,5
5-May-11,OAXACA,STA. CATARINA QUIOQUITANI,1,0,0,0,0,0,0,0,2011,5,5
6-May-11,NUEVO LEON,ESCOBEDO,1,0,0,0,1,0,0,0,2011,5,6
6-May-11,NUEVO LEON,ESCOBEDO,1,0,1,0,0,0,0,2,2011,5,6
6-May-11,TAMAULIPAS,CD. MIER,1,0,0,0,0,0,0,0,2011,5,6
7-May-11,TAMAULIPAS,CD. MIER,1,0,4,0,0,0,0,0,2011,5,7
7-May-11,TAMAULIPAS,CD. MADERO,1,0,3,0,0,0,0,0,2011,5,7
7-May-11,NUEVO LEON,LINARES,1,0,1,0,1,0,0,0,2011,5,7
8-May-11,NUEVO LEON,GRAL. TREVIÑO,1,0,1,0,0,0,0,8,2011,5,8
8-May-11,DURANGO,CONETO DE COMONFORT,1,0,0,0,1,0,0,0,2011,5,8
10-May-11,TAMAULIPAS,REYNOSA,1,0,0,0,0,0,0,0,2011,5,10
11-May-11,TAMAULIPAS,TAMPICO,1,0,2,0,0,0,0,0,2011,5,11
11-May-11,SAN LUIS POTOSI,SAN LUIS POTOSÍ,1,1,1,0,1,0,0,1,2011,5,11
11-May-11,NUEVO LEON,GRAL. TREVIÑO,1,0,0,0,0,0,0,0,2011,5,11
11-May-11,TAMAULIPAS,TAMPICO,1,0,4,0,0,0,0,0,2011,5,11
11-May-11,TAMAULIPAS,SAN FERNANDO,1,0,3,0,1,0,0,0,2011,5,11
11-May-11,NUEVO LEON,LINARES,1,0,1,0,0,0,0,0,2011,5,11
11-May-11,NUEVO LEON,SAN NICOLAS DE LOS GARZA GARCÍA,1,0,0,0,0,0,0,0,2011,5,11
12-May-11,GUERRERO,ACAPULCO,1,0,0,0,0,0,0,0,2011,5,12
12-May-11,GUERRERO,LA UNION DE ISIDORO MONTES DE OCA,1,0,0,0,0,2,0,0,2011,5,12
13-May-11,SINALOA,CULIACAN,1,0,0,0,0,1,0,0,2011,5,13
13-May-11,NUEVO LEON,CADEREYTA DE JIMENEZ,1,0,0,0,0,0,0,1,2011,5,13
14-May-11,TAMAULIPAS,REYNOSA,1,0,0,0,0,0,0,0,2011,5,14
14-May-11,COAHUILA,SALTILLO,1,0,0,0,0,0,0,0,2011,5,14
14-May-11,TAMAULIPAS,CD. MIER,1,0,0,0,0,0,0,0,2011,5,14
14-May-11,GUERRERO,ZIHUATANEJO DE JOSE AZUETA,1,0,9,0,0,0,0,0,2011,5,14
14-May-11,NUEVO LEON,LOS RAMONES,1,0,0,0,0,0,0,0,2011,5,14
14-May-11,DURANGO,DURANGO,1,0,0,0,0,0,0,0,2011,5,14
15-May-11,TAMAULIPAS,CD. MIER,1,0,0,0,0,0,0,0,2011,5,15
16-May-11,VERACRUZ,CD. CUAUHTEMOC,1,0,0,0,0,0,0,0,2011,5,16
16-May-11,TAMAULIPAS,SAN FERNANDO,1,0,5,0,0,0,0,0,2011,5,16
17-May-11,GUERRERO,APAXTLA DE CASTREJON,1,0,3,0,1,0,0,0,2011,5,17
17-May-11,NAYARIT,ACAPONETA,1,0,2,0,0,0,0,0,2011,5,17
17-May-11,COAHUILA,MONCLOVA,1,2,0,0,4,0,0,0,2011,5,17
17-May-11,TAMAULIPAS,ALDAMA,1,0,0,0,0,0,0,0,2011,5,17
17-May-11,DURANGO,DURANGO,1,0,1,0,0,0,0,1,2011,5,17
17-May-11,DURANGO,VICENTE GUERRERO,1,0,3,0,0,0,0,0,2011,5,17
18-May-11,TAMAULIPAS,MATAMOROS,1,0,3,0,1,2,0,3,2011,5,18
18-May-11,SAN LUIS POTOSI,VILLA HIDALGO,1,0,0,0,0,0,0,0,2011,5,18
18-May-11,MICHOACAN,LÁZARO CÁRDENAS,1,0,1,0,0,0,0,0,2011,5,18
19-May-11,TAMAULIPAS,NUEVO LAREDO,1,0,0,0,2,0,0,1,2011,5,19
19-May-11,TABASCO,NACAJUCA,1,0,0,0,0,0,0,6,2011,5,19
20-May-11,NUEVO LEON,JUÁREZ,1,0,2,0,1,0,0,0,2011,5,20
20-May-11,TAMAULIPAS,REYNOSA,1,0,1,0,0,0,0,0,2011,5,20
20-May-11,VERACRUZ,BOCA DEL RIO,1,0,5,0,4,0,0,0,2011,5,20
20-May-11,TAMAULIPAS,CAMARGO,1,0,3,0,0,0,0,0,2011,5,20
21-May-11,SAN LUIS POTOSI,HUEHUETLÁN,1,0,1,0,1,0,0,0,2011,5,21
21-May-11,TAMAULIPAS,CD. MANTE,1,0,3,0,0,0,0,0,2011,5,21
21-May-11,TAMAULIPAS,TAMPICO,1,0,0,0,0,0,0,0,2011,5,21
22-May-11,NUEVO LEON,JUÁREZ,1,0,5,0,1,0,0,0,2011,5,22
22-May-11,GUERRERO,ZIHUATANEJO DE JOSE AZUETA,1,0,0,0,0,0,0,0,2011,5,22
22-May-11,NUEVO LEON,JUÁREZ,1,0,1,0,0,0,0,0,2011,5,22
22-May-11,VERACRUZ,POZA RICA,1,0,0,0,0,0,0,4,2011,5,22
23-May-11,NUEVO LEON,JUÁREZ,1,0,1,0,0,0,0,1,2011,5,23
23-May-11,NUEVO LEON,GARCÍA,1,0,0,0,0,0,0,0,2011,5,23
23-May-11,NUEVO LEON,GRAL. TERÁN,1,0,0,0,0,0,0,0,2011,5,23
23-May-11,TAMAULIPAS,NUEVA CIUDAD GUERRERO,1,0,0,0,0,0,0,0,2011,5,23
23-May-11,TAMAULIPAS,CD. MIER,1,0,0,0,0,0,0,0,2011,5,23
23-May-11,GUERRERO,ZIHUATANEJO DE JOSE AZUETA,1,0,3,0,0,0,0,0,2011,5,23
24-May-11,NUEVO LEON,MONTERREY,1,0,0,0,1,0,0,0,2011,5,24
24-May-11,TAMAULIPAS,CAMARGO,1,0,0,0,0,0,0,0,2011,5,24
24-May-11,TAMAULIPAS,SAN FERNANDO,1,0,2,0,0,0,0,0,2011,5,24
24-May-11,NUEVO LEON,CIENEGA DE FLORES,1,0,1,0,0,0,0,0,2011,5,24
24-May-11,COAHUILA,TORREON,1,0,1,0,0,0,0,5,2011,5,24
25-May-11,TAMAULIPAS,GUEMEZ,1,0,2,0,0,0,0,0,2011,5,25
25-May-11,NUEVO LEON,MONTERREY,1,0,1,0,0,0,0,0,2011,5,25
25-May-11,NUEVO LEON,APODACA,1,0,6,0,0,0,0,0,2011,5,25
25-May-11,TAMAULIPAS,NUEVA CIUDAD GUERRERO,1,0,0,0,0,0,0,0,2011,5,25
25-May-11,DURANGO,DURANGO,1,0,0,0,0,1,0,2,2011,5,25
26-May-11,NAYARIT,TECUALA,1,0,2,0,0,0,0,0,2011,5,26
26-May-11,ZACATECAS,FLORENCIA DE BENITO JUAREZ,1,0,3,0,0,0,0,0,2011,5,26
26-May-11,TAMAULIPAS,CAMARGO,1,0,0,0,0,1,0,1,2011,5,26
26-May-11,TAMAULIPAS,CAMARGO,1,0,1,0,0,0,0,1,2011,5,26
26-May-11,SINALOA,CULIACAN,1,0,3,0,0,0,0,0,2011,5,26
27-May-11,GUERRERO,IGUALA,1,0,1,0,0,0,0,0,2011,5,27
27-May-11,SINALOA,ROSARIO,1,0,1,0,0,0,0,0,2011,5,27
29-May-11,NUEVO LEON,CHINA,1,0,0,0,1,0,0,1,2011,5,29
29-May-11,NUEVO LEON,CADEREYTA DE JIMENEZ,1,0,1,0,0,0,0,0,2011,5,29
29-May-11,NUEVO LEON,CADEREYTA DE JIMENEZ,1,0,0,0,0,0,0,0,2011,5,29
